Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Daily_Return,SMA_10,SMA_50,Signal,Strategy_Return
2024-08-27 00:00:00+05:30,1829.2900840518048,1855.2256813879358,1827.0962815117323,1852.641845703125,3830679,0.0,0.0,0.012765434957487276,1814.318603515625,,0,0.0
2024-08-28 00:00:00+05:30,1859.2720208389876,1902.2705260971802,1850.0092991588629,1890.667724609375,6514531,0.0,0.0,0.020525218619262153,1828.1298095703125,,0,0.0
2024-08-29 00:00:00+05:30,1884.7201669932756,1901.7830759029405,1872.9224080657316,1885.0614013671875,7228284,0.0,0.0,-0.00296526098648342,1838.8648071289062,,0,-0.0
2024-08-30 00:00:00+05:30,1889.5952465616892,1901.295526726158,1879.8450130912988,1895.15283203125,13466759,0.0,0.0,0.005353369739968805,1847.128125,,0,0.0
2024-09-02 00:00:00+05:30,1894.8117029397854,1926.4024849433151,1894.2755114819659,1915.4334716796875,5573739,0.0,0.0,0.010701321447885714,1856.8491088867188,,0,0.0
2024-09-03 00:00:00+05:30,1917.8710125060368,1917.8710125060368,1888.0840002650073,1892.76416015625,4694322,0.0,0.0,-0.01183508164528324,1863.5816528320313,,0,-0.0
2024-09-04 00:00:00+05:30,1873.1173360302705,1879.0649546678148,1852.5931659020603,1874.43359375,4778310,0.0,0.0,-0.009684548551858074,1868.4323974609374,,0,-0.0
2024-09-05 00:00:00+05:30,1878.1387700081425,1891.5453413709522,1861.9046070627135,1884.866455078125,4081810,0.0,0.0,0.005565874066124188,1873.5902709960938,,0,0.0
2024-09-06 00:00:00+05:30,1873.994888945443,1888.1327275977371,1849.473027754597,1854.34814453125,5848106,0.0,0.0,-0.01619123225661634,1877.4659790039063,,0,-0.0
2024-09-09 00:00:00+05:30,1842.7942423455024,1872.8736906980234,1841.819218936854,1847.328125,4772612,0.0,0.0,-0.0037857074206658625,1879.269775390625,,0,-0.0
2024-09-10 00:00:00+05:30,1857.3220347286262,1886.670214257235,1848.644302962128,1864.5372314453125,6909600,0.0,0.0,0.00931567392517918,1880.4593139648437,,0,0.0
2024-09-11 00:00:00+05:30,1866.8772028988358,1877.895014611819,1857.4195237982947,1862.44091796875,5312946,0.0,0.0,-0.00112430765189786,1877.6366333007813,,0,-0.0
2024-09-12 00:00:00+05:30,1876.9200766599954,1907.535835740706,1863.0747917550168,1901.734375,8555092,0.0,0.0,0.0210978274006699,1879.3039306640626,,0,0.0
2024-09-13 00:00:00+05:30,1901.7342210686957,1909.680685073812,1887.3039470861556,1895.5428466796875,3843127,0.0,0.0,-0.0032557271939266386,1879.3429321289063,,0,-0.0
2024-09-16 00:00:00+05:30,1897.1517015233924,1903.2455975195487,1884.768952467765,1901.539306640625,1570181,0.0,0.0,0.0031634526074897362,1877.953515625,,0,0.0
2024-09-17 00:00:00+05:30,1899.1018225052499,1909.5345252500708,1893.6417152834613,1903.781982421875,2793127,0.0,0.0,0.0011794001698612888,1879.0552978515625,,0,0.0
2024-09-18 00:00:00+05:30,1890.3265684033404,1890.3265684033404,1834.3115231145357,1844.8905029296875,6385468,0.0,0.0,-0.03093394098481239,1876.1009887695313,,0,-0.0
2024-09-19 00:00:00+05:30,1862.8795667117413,1876.8224480606875,1831.873895960651,1846.88916015625,7976570,0.0,0.0,0.0010833473441316244,1872.3032592773438,,0,0.0
2024-09-20 00:00:00+05:30,1857.4194893204572,1867.169722860197,1820.758635015316,1858.1507568359375,15242974,0.0,0.0,0.00609760288957184,1872.6835205078125,,0,0.0
2024-09-23 00:00:00+05:30,1861.3195986178432,1870.9723537088278,1831.5325872912213,1849.0830078125,3636672,0.0,0.0,-0.004879985647062379,1872.8590087890625,,0,-0.0
2024-09-24 00:00:00+05:30,1840.8440975119734,1863.172156185441,1824.6587335944862,1851.1793212890625,7277616,0.0,0.0,0.0011337043646528766,1871.5232177734374,,0,0.0
2024-09-25 00:00:00+05:30,1839.2353831420482,1854.1044901242792,1829.9239810020886,1847.9619140625,4268341,0.0,0.0,-0.0017380310970209756,1870.0753173828125,,0,-0.0
2024-09-26 00:00:00+05:30,1850.399326383558,1870.0459512988607,1845.7191667831537,1852.7880859375,8952803,0.0,0.0,0.002611618690988138,1865.1806884765624,,0,0.0
2024-09-27 00:00:00+05:30,1883.8426736989857,1925.2811678990213,1855.7620713951017,1859.1258544921875,14908931,0.0,0.0,0.003420665645893717,1861.5389892578125,,0,0.0
2024-09-30 00:00:00+05:30,1833.044033110499,1853.7632808251788,1823.7813106027597,1828.75390625,6986955,0.0,0.0,-0.016336682193300756,1854.26044921875,,0,-0.0
2024-10-01 00:00:00+05:30,1828.1688539454187,1861.2708503856265,1828.1688539454187,1856.7857666015625,4029072,0.0,0.0,0.015328393971304699,1849.5608276367188,,0,0.0
2024-10-03 00:00:00+05:30,1842.3066380228454,1864.0983863063177,1834.0189394659815,1846.1092529296875,7503887,0.0,0.0,-0.0057499975839517825,1849.6827026367187,,0,-0.0
2024-10-04 00:00:00+05:30,1842.355444469921,1905.2931311832979,1838.8940639202572,1870.2410888671875,10001483,0.0,0.0,0.013071726875971246,1852.0178955078125,,0,0.0
2024-10-07 00:00:00+05:30,1875.1649381106677,1893.4954254714787,1868.1936160815953,1885.98779296875,6112575,0.0,0.0,0.008419611886027134,1854.8015991210937,,0,0.0
2024-10-08 00:00:00+05:30,1889.4978132388082,1909.0469604018253,1858.7357782951613,1899.8818359375,5637391,0.0,0.0,0.007366984569332269,1859.8814819335937,,0,0.0
2024-10-09 00:00:00+05:30,1903.7818495832903,1927.6211223804971,1896.5178543658283,1903.976806640625,4857163,0.0,0.0,0.0021553817851542867,1865.16123046875,,0,0.0
2024-10-10 00:00:00+05:30,1908.998256653625,1914.9458753338329,1866.2921859597154,1871.06982421875,4782119,0.0,0.0,-0.017283289537510682,1867.472021484375,,0,-0.0
2024-10-11 00:00:00+05:30,1870.094824366297,1898.3705021069761,1862.3921159361064,1886.7677001953125,4709431,0.0,0.0,0.008389786299459523,1870.8699829101563,,0,0.0
2024-10-14 00:00:00+05:30,1883.8913919551653,1920.3084903207136,1882.8675698277727,1909.9732666015625,3751378,0.0,0.0,0.012299111546083763,1875.9547241210937,,0,0.0
2024-10-15 00:00:00+05:30,1911.0457499807171,1941.7101864726114,1903.0018074106454,1910.36328125,5353705,0.0,0.0,0.000204199009094852,1884.1156616210938,,0,0.0
2024-10-16 00:00:00+05:30,1906.1706731299532,1910.6070770365932,1868.4859963760694,1872.142333984375,3111512,0.0,0.0,-0.02000716180045925,1885.651318359375,,0,-0.0
2024-10-17 00:00:00+05:30,1886.8651885882837,1928.596236666682,1881.9413919550382,1918.9434814453125,8162822,0.0,0.0,0.024998712230032805,1892.9347412109375,,0,0.0
2024-10-18 00:00:00+05:30,1846.4993341440768,1888.474019455993,1822.5624624334712,1832.6539306640625,10526196,0.0,0.0,-0.04496721848017027,1889.176025390625,1853.903583984375,1,-0.0
2024-10-21 00:00:00+05:30,1843.86673306473,1851.3744846784607,1792.0930141849954,1806.474609375,4654601,0.0,0.0,-0.014284923547773332,1881.22470703125,1856.0408349609374,1,-0.014284923547773332
2024-10-22 00:00:00+05:30,1811.7884020054903,1830.8989555222813,1800.8193889508361,1805.353271484375,4125240,0.0,0.0,-0.0006207327159792886,1871.7718505859375,1857.6174487304688,1,-0.0006207327159792886
2024-10-23 00:00:00+05:30,1799.1618335874239,1838.8940350336711,1797.9430544019563,1826.6087646484375,4311910,0.0,0.0,0.011773592182645842,1864.0350463867187,1859.099482421875,1,0.011773592182645842
2024-10-24 00:00:00+05:30,1814.90844450391,1836.9439478876664,1813.5433880419637,1816.8096923828125,2906475,0.0,0.0,-0.005364625668765499,1858.609033203125,1860.3845629882812,-1,-0.005364625668765499
2024-10-25 00:00:00+05:30,1816.9071737708175,1829.4849985119592,1800.2830974337767,1815.542236328125,4689120,0.0,0.0,-0.0006976273079131179,1851.4864868164063,1861.1411791992186,-1,0.0006976273079131179
2024-10-28 00:00:00+05:30,1813.250859943176,1834.8964495297284,1810.6183445306106,1818.759765625,7018940,0.0,0.0,0.0017722139603770781,1842.36513671875,1861.2659814453125,-1,-0.0017722139603770781
2024-10-29 00:00:00+05:30,1820.3868971098545,1825.9091734808057,1803.6227707551052,1813.7799072265625,4621252,21.0,0.0,-0.002738051771629224,1832.7067993164062,1861.1771069335937,-1,0.002738051771629224
2024-10-30 00:00:00+05:30,1806.5812347424808,1813.4841106394226,1771.4258498491638,1777.0960693359375,5919715,0.0,0.0,-0.020225076782727225,1823.2021728515624,1860.21025390625,-1,0.020225076782727225
2024-10-31 00:00:00+05:30,1763.0931679230187,1763.0931679230187,1722.2675629117984,1732.868408203125,7395236,0.0,0.0,-0.024887602812232568,1804.5946655273438,1858.3490991210938,-1,0.024887602812232568
2024-11-01 00:00:00+05:30,1740.017715602962,1741.4969032331146,1727.7405064233335,1736.4183349609375,371966,0.0,0.0,0.0020485841515764935,1794.9711059570313,1856.4117114257813,-1,-0.0020485841515764935
2024-11-04 00:00:00+05:30,1700.5727434953685,1742.4830604559677,1694.1629303131592,1739.1795654296875,7336722,0.0,0.0,0.0015901873489558849,1788.2416015625,1854.8834814453126,-1,-0.0015901873489558849
2024-11-05 00:00:00+05:30,1735.5801694120541,1743.9128783247852,1720.7882929682014,1729.860595703125,3160880,0.0,0.0,-0.005358256221381086,1780.692333984375,1852.8948901367187,-1,0.005358256221381086
2024-11-06 00:00:00+05:30,1739.5247398383508,1801.8478002805573,1738.1934949801216,1798.3963623046875,10421494,0.0,0.0,0.0396192425978148,1777.87109375,1851.80998046875,-1,-0.0396192425978148
2024-11-07 00:00:00+05:30,1787.7955014436675,1800.3685968171349,1762.2056025400752,1778.032958984375,4550965,0.0,0.0,-0.011323089696542943,1773.9934204101562,1849.55728515625,-1,0.011323089696542943
2024-11-08 00:00:00+05:30,1792.775423572222,1815.0618266546207,1787.9927409344914,1804.5595703125,4210960,0.0,0.0,0.014919077396224,1772.8951538085937,1847.9472485351562,-1,-0.014919077396224
2024-11-11 00:00:00+05:30,1803.6227934762044,1842.081672068644,1797.2623347827093,1834.291259765625,3804234,0.0,0.0,0.016475870313317653,1774.4483032226562,1846.7300170898438,-1,-0.016475870313317653
2024-11-12 00:00:00+05:30,1845.1386209364089,1854.9012833451236,1835.1787816614965,1842.87060546875,5012450,0.0,0.0,0.004677199249273567,1777.357373046875,1845.278759765625,-1,-0.004677199249273567
2024-11-13 00:00:00+05:30,1835.2774347702136,1847.2095246339784,1830.544106425298,1842.4761962890625,4257495,0.0,0.0,-0.0002140189216307542,1783.8953857421875,1844.2730004882812,-1,0.0002140189216307542
2024-11-14 00:00:00+05:30,1839.714924537372,1849.9706494411498,1830.2481478479606,1838.6795654296875,4311431,0.0,0.0,-0.0020606132480961437,1794.4765014648438,1843.557919921875,-1,0.0020606132480961437
2024-11-18 00:00:00+05:30,1823.5425071201328,1823.5425071201328,1770.0945742542924,1786.3162841796875,4839244,0.0,0.0,-0.02847874215525048,1799.4662963867188,1841.5869165039062,-1,0.02847874215525048
2024-11-19 00:00:00+05:30,1800.1713565147516,1833.8967865305349,1795.2900854570928,1799.4317626953125,4669769,0.0,0.0,0.007342192775031453,1805.4915161132812,1840.4885888671874,-1,-0.007342192775031453
2024-11-21 00:00:00+05:30,1816.442429577535,1841.095557014798,1795.339328415918,1808.602783203125,5436504,0.0,0.0,0.005096620332007307,1813.3657348632812,1839.71408203125,-1,-0.005096620332007307
2024-11-22 00:00:00+05:30,1828.374498334409,1887.4927694808482,1808.553408176173,1875.8564453125,6301486,0.0,0.0,0.037185424424851066,1821.1117431640625,1839.9404663085938,-1,-0.037185424424851066
2024-11-25 00:00:00+05:30,1889.4157296228746,1892.6699906690035,1855.8874755481472,1863.4805908203125,12764638,0.0,0.0,-0.006597442209990589,1829.6565063476562,1839.961259765625,-1,0.006597442209990589
2024-11-26 00:00:00+05:30,1878.518962558038,1911.702096274213,1870.9752018384395,1897.45263671875,6850495,0.0,0.0,0.018230426474945327,1838.9458129882812,1839.875625,-1,-0.018230426474945327
2024-11-27 00:00:00+05:30,1903.3200059027895,1914.4632675339492,1885.224634635848,1897.7977294921875,4447143,0.0,0.0,0.00018187161395188944,1845.2964599609375,1839.92072265625,1,-0.00018187161395188944
2024-11-28 00:00:00+05:30,1888.3309462638708,1888.3309462638708,1825.9585347392867,1830.88916015625,8468790,0.0,0.0,-0.035255901246041055,1844.0983154296875,1838.5077197265625,1,-0.035255901246041055
2024-11-29 00:00:00+05:30,1825.4161652795651,1850.9568296791742,1819.4008261897052,1832.072509765625,5244346,0.0,0.0,0.0006463250944552801,1843.0579467773437,1837.0735302734374,1,0.0006463250944552801
2024-12-02 00:00:00+05:30,1833.2065672761437,1856.6763928884145,1809.7367416638726,1853.718017578125,2868263,0.0,0.0,0.01181476589879571,1844.5617919921874,1837.2500805664063,1,0.01181476589879571
2024-12-03 00:00:00+05:30,1860.8180760709474,1873.391171179535,1845.1880172073568,1865.8472900390625,4715792,0.0,0.0,0.006543213339849974,1852.514892578125,1837.6292431640625,1,0.006543213339849974
2024-12-04 00:00:00+05:30,1857.8597084036323,1887.3941073159906,1848.9845824080737,1863.036865234375,4705573,0.0,0.0,-0.0015062458860868322,1858.8754028320313,1837.7269653320313,1,-0.0015062458860868322
2024-12-05 00:00:00+05:30,1873.6377142854979,1922.845381488632,1862.7409836386182,1908.004150390625,9050038,0.0,0.0,0.024136551452830668,1868.8155395507813,1838.9053881835937,1,0.024136551452830668
2024-12-06 00:00:00+05:30,1905.9826538933166,1911.061101890244,1885.8656776464575,1895.7269287109375,3573331,0.0,0.0,-0.006434588560603527,1870.802587890625,1839.7963403320311,1,-0.006434588560603527
2024-12-09 00:00:00+05:30,1897.5018913119027,1903.4186419806354,1870.876513302606,1896.9595947265625,4274645,0.0,0.0,0.0006502339535068291,1874.15048828125,1840.7762939453125,1,0.0006502339535068291
2024-12-10 00:00:00+05:30,1912.096617063394,1938.3275213087989,1905.193741189519,1921.51416015625,6174921,0.0,0.0,0.01294416892059691,1876.556640625,1842.1508154296876,1,0.01294416892059691
2024-12-11 00:00:00+05:30,1927.8745911898272,1950.5554687332371,1924.9162158580782,1946.7589111328125,5025612,0.0,0.0,0.013137946885861007,1881.4527587890625,1843.9034765625,1,0.013137946885861007
2024-12-12 00:00:00+05:30,1947.7942178498488,1971.0668661345264,1943.2088325103296,1959.4305419921875,6462130,0.0,0.0,0.006509090975215459,1894.3068969726562,1846.5170092773437,1,0.006509090975215459
2024-12-13 00:00:00+05:30,1942.419946638723,1978.6106902340612,1926.6912991940405,1971.954345703125,5362693,0.0,0.0,0.00639155277134984,1908.2950805664063,1848.820380859375,1,0.00639155277134984
2024-12-16 00:00:00+05:30,1967.7632564033934,1971.8556995891386,1950.1609476784474,1952.5770263671875,3119221,0.0,0.0,-0.009826454338641488,1918.1809814453125,1850.949736328125,1,-0.009826454338641488
2024-12-17 00:00:00+05:30,1940.6942746330094,1954.5000265866995,1930.8330232375165,1949.1749267578125,5811050,0.0,0.0,-0.0017423638419553633,1926.5137451171875,1852.5284130859375,1,-0.0017423638419553633
2024-12-18 00:00:00+05:30,1939.5109539146308,1957.4090287235867,1934.3830310124576,1951.6895751953125,3064095,0.0,0.0,0.001290109165154707,1935.3790161132813,1853.8424487304687,1,0.001290109165154707
2024-12-19 00:00:00+05:30,1907.165976992173,1932.5586987644317,1893.360225349003,1919.1966552734375,5323592,0.0,0.0,-0.0166486106883178,1936.4982666015626,1854.2287451171876,1,-0.0166486106883178
2024-12-20 00:00:00+05:30,1947.7449759219587,1952.4783040802065,1884.7315592319012,1895.4803466796875,11056720,0.0,0.0,-0.012357414509130082,1936.4736083984376,1854.0588159179688,1,-0.012357414509130082
2024-12-23 00:00:00+05:30,1903.270805285977,1913.0827019209628,1882.5128236943906,1897.6005859375,2781793,0.0,0.0,0.0011185762287255763,1936.5377075195313,1854.5894311523436,1,0.0011185762287255763
2024-12-24 00:00:00+05:30,1900.312385244756,1915.0549070531515,1814.4701488042217,1882.5621337890625,2360544,0.0,0.0,-0.00792498287568133,1932.6425048828125,1854.5053198242188,1,-0.00792498287568133
2024-12-26 00:00:00+05:30,1882.5621891003143,1893.1136796250162,1875.9058446088604,1880.93505859375,3623321,0.0,0.0,-0.0008642876461334437,1926.0601196289062,1853.9245556640626,1,-0.0008642876461334437
2024-12-27 00:00:00+05:30,1882.907278073787,1897.4526232065393,1877.4835900581845,1890.1552734375,3937500,0.0,0.0,0.004901931516255287,1919.1325927734374,1853.5203955078125,1,0.004901931516255287
2024-12-30 00:00:00+05:30,1889.1198086927782,1889.4156943738521,1860.325003881144,1879.554443359375,7789055,0.0,0.0,-0.00560844404007399,1909.8926025390624,1853.6686376953126,1,-0.00560844404007399
2024-12-31 00:00:00+05:30,1866.0445478376714,1870.6792875898645,1819.4501375379239,1853.9151611328125,3613063,0.0,0.0,-0.013641149005897746,1900.026416015625,1852.3680712890625,1,-0.013641149005897746
2025-01-01 00:00:00+05:30,1847.998429848315,1866.6854522663125,1847.998429848315,1856.3804931640625,1838368,0.0,0.0,0.0013297976536010836,1890.74697265625,1852.8426025390625,1,0.0013297976536010836
2025-01-02 00:00:00+05:30,1860.818117320804,1935.4185073607873,1859.141752753138,1930.68505859375,7083645,0.0,0.0,0.04002658167509665,1888.6465209960938,1855.3268115234375,1,0.04002658167509665
2025-01-03 00:00:00+05:30,1925.8530263652963,1925.8530263652963,1895.3325017126049,1911.85009765625,6218003,0.0,0.0,-0.009755584347464152,1887.911865234375,1857.456748046875,1,-0.009755584347464152
2025-01-06 00:00:00+05:30,1924.9162188256444,1945.6248461798139,1901.2492161351652,1910.9625244140625,7164403,0.0,0.0,-0.0004642483441957834,1889.4600830078125,1859.1438232421874,1,-0.0004642483441957834
2025-01-07 00:00:00+05:30,1918.013387115037,1931.375430841724,1896.9596395631565,1904.0596923828125,4294832,0.0,0.0,-0.0036122278396676366,1890.1059936523438,1860.8888232421875,1,-0.0036122278396676366
2025-01-08 00:00:00+05:30,1903.221440652574,1911.7020924267943,1862.5437803277457,1906.3277587890625,5482050,0.0,0.0,0.001191174003274842,1892.4825561523437,1862.7045336914061,1,0.001191174003274842
2025-01-09 00:00:00+05:30,1907.2153497813902,1924.7683048137867,1884.04140929985,1890.69775390625,6833503,0.0,0.0,-0.008199012373790837,1893.4588256835937,1864.1432934570312,1,-0.008199012373790837
2025-01-10 00:00:00+05:30,1910.1242932060775,1950.3582448997252,1905.440199043595,1939.65869140625,8036913,0.0,0.0,0.025895697712045695,1898.4091674804688,1866.660869140625,1,0.025895697712045695
2025-01-13 00:00:00+05:30,1928.8606819489098,1955.2888825925095,1921.9578062977632,1934.974609375,5804152,0.0,0.0,-0.0024149001326898567,1903.9511840820312,1869.8184399414063,1,-0.0024149001326898567
2025-01-14 00:00:00+05:30,1941.5324112023416,1944.4415525214629,1904.30618806105,1913.132080078125,5792162,0.0,0.0,-0.011288276957768573,1909.8728759765625,1873.4237133789063,1,-0.011288276957768573
2025-01-15 00:00:00+05:30,1919.9856212925836,1930.8823520910328,1910.2229584649278,1922.598876953125,2985439,0.0,0.0,0.004948323732365312,1916.4947143554687,1877.14732421875,1,0.004948323732365312
2025-01-16 00:00:00+05:30,1938.6725617632849,1939.6586868478057,1890.2538441886265,1901.69287109375,7533579,0.0,0.0,-0.010873826105893825,1913.5954956054688,1880.3975903320313,1,-0.010873826105893825
2025-01-17 00:00:00+05:30,1825.3175372033904,1832.2204128168014,1786.858658785815,1790.2607421875,16409953,0.0,0.0,-0.058596280503570686,1901.4365600585938,1881.6055932617187,1,-0.058596280503570686
2025-01-20 00:00:00+05:30,1797.6567582772059,1802.5873839291105,1768.270301617817,1788.1407470703125,4333011,0.0,0.0,-0.0011841823189381318,1889.1543823242187,1881.4004809570313,1,-0.0011841823189381318
2025-01-21 00:00:00+05:30,1793.810946341272,1806.236098768633,1768.1716932405016,1775.7154541015625,7169109,0.0,0.0,-0.006948722011456687,1876.3199584960937,1881.354130859375,-1,-0.006948722011456687
2025-01-22 00:00:00+05:30,1782.3225305814187,1839.9122605214925,1780.103749105465,1830.69189453125,8373913,0.0,0.0,0.03096016329795548,1868.7563720703124,1881.87677734375,-1,-0.03096016329795548
2025-01-23 00:00:00+05:30,1832.220432769354,1853.4714767898427,1826.9939215973595,1839.5670166015625,5907471,0.0,0.0,0.004847960542582186,1863.6432983398438,1881.9822924804687,-1,-0.004847960542582186
2025-01-24 00:00:00+05:30,1839.616447739169,1868.60855091582,1838.3837913147927,1849.4283447265625,4887027,0.0,0.0,0.005360678918465256,1854.620263671875,1882.113447265625,-1,-0.005360678918465256
2025-01-27 00:00:00+05:30,1823.0988176934152,1837.151100669551,1786.8587194918016,1796.719970703125,7652371,0.0,0.0,-0.028499819511109803,1840.7947998046875,1881.1983227539063,-1,0.028499819511109803
2025-01-28 00:00:00+05:30,1804.6089580362327,1837.6441493445463,1799.57974403178,1804.3624267578125,6999495,0.0,0.0,0.004253559919911609,1829.9178344726563,1880.5119799804688,-1,-0.004253559919911609
2025-01-29 00:00:00+05:30,1819.4007926053778,1862.4451768959955,1814.9632296965842,1855.1478271484375,5145155,0.0,0.0,0.028145897762834382,1823.1727294921875,1881.8886108398438,-1,-0.028145897762834382
2025-01-30 00:00:00+05:30,1847.1602339434605,1861.0152192135097,1818.414663533007,1834.143310546875,7336056,0.0,0.0,-0.01132228725613138,1816.4177734375,1882.582841796875,-1,0.01132228725613138
2025-01-31 00:00:00+05:30,1845.0400685173022,1871.1230293523827,1845.0400685173022,1853.718017578125,5820470,0.0,0.0,0.010672397799391886,1822.7635009765625,1883.485146484375,-1,-0.010672397799391886
2025-02-01 00:00:00+05:30,1854.2111142217134,1864.3681307478303,1820.3869744015317,1825.6627197265625,1701402,0.0,0.0,-0.015134609247752007,1826.5156982421875,1882.4812719726563,-1,0.015134609247752007
2025-02-03 00:00:00+05:30,1810.5257570121476,1850.5131795891741,1806.975730583523,1837.447021484375,4823228,0.0,0.0,0.006454807687357178,1832.6888549804687,1881.9606005859375,-1,-0.006454807687357178
2025-02-04 00:00:00+05:30,1862.7903932312308,1884.6823232329095,1848.984641243281,1872.4544677734375,7334787,0.0,0.0,0.019052220760510385,1836.8651123046875,1881.4606372070311,-1,-0.019052220760510385
2025-02-05 00:00:00+05:30,1879.5544090414844,1893.0642745340085,1868.0167937158456,1870.7286376953125,4996744,0.0,0.0,-0.0009216940159710862,1839.9812744140625,1880.9192553710936,-1,0.0009216940159710862
2025-02-06 00:00:00+05:30,1890.4018014395585,1897.3046770838346,1873.6376748748885,1889.070556640625,4765255,0.0,0.0,0.009804692447488828,1843.9454956054688,1882.0828833007813,-1,-0.009804692447488828
2025-02-07 00:00:00+05:30,1892.6699423538048,1897.008796469081,1863.2340119765795,1877.237060546875,4126260,0.0,0.0,-0.0062641895783891455,1851.9972045898437,1882.9861743164063,-1,0.0062641895783891455
2025-02-10 00:00:00+05:30,1878.568301204317,1878.568301204317,1852.534574687111,1854.2110595703125,3828734,0.0,0.0,-0.012265899422342796,1856.9820678710937,1882.99603515625,-1,0.012265899422342796
2025-02-11 00:00:00+05:30,1856.972194364576,1876.5961083803954,1844.0539793333367,1849.6256103515625,4411601,0.0,0.0,-0.0024729920550752293,1856.4298461914063,1882.6716015625,-1,0.0024729920550752293
2025-02-12 00:00:00+05:30,1858.8458824242405,1868.3126596599398,1821.3731272347864,1837.299072265625,5633947,0.0,0.0,-0.00666434224145207,1856.7454223632812,1882.156845703125,-1,0.00666434224145207
2025-02-13 00:00:00+05:30,1842.5748307737585,1847.5054564916438,1810.1806438825727,1817.6751708984375,5237744,0.0,0.0,-0.010680842146721825,1853.1411376953124,1880.3502661132814,-1,0.010680842146721825
2025-02-14 00:00:00+05:30,1828.2759758276586,1833.5024871238693,1802.9818423780237,1830.6427001953125,5292961,0.0,0.0,0.007134129081196372,1853.6391357421876,1879.0485815429688,-1,-0.007134129081196372
2025-02-17 00:00:00+05:30,1813.0403122036325,1827.0432401752385,1796.8678368321998,1816.73828125,4428956,0.0,0.0,-0.00759537562618251,1851.56826171875,1877.4441552734374,-1,0.00759537562618251
2025-02-18 00:00:00+05:30,1816.7383832854173,1835.8198805610482,1812.1035229276997,1826.25439453125,4365260,0.0,0.0,0.00523802100691273,1846.9482543945312,1875.5389599609375,-1,-0.00523802100691273
2025-02-19 00:00:00+05:30,1821.7675703475043,1823.5425233371382,1780.8433778768451,1785.6754150390625,4611411,0.0,0.0,-0.022219784720957758,1838.4429321289062,1872.3172900390625,-1,0.022219784720957758
2025-02-20 00:00:00+05:30,1780.4982655923657,1805.5951018447554,1780.4982655923657,1799.8262939453125,2218020,0.0,0.0,0.00792466468825781,1829.518505859375,1869.125205078125,-1,-0.00792466468825781
2025-02-21 00:00:00+05:30,1796.5227152827192,1804.4609499348014,1781.1390677643708,1789.8170166015625,3379879,0.0,0.0,-0.005561246314392476,1820.7765014648437,1865.4824584960938,-1,0.005561246314392476
2025-02-24 00:00:00+05:30,1775.0745611201182,1782.9142076324636,1725.9654822503978,1739.623291015625,7594720,0.0,0.0,-0.02804405429178647,1809.317724609375,1861.2233837890626,-1,0.02804405429178647
2025-02-25 00:00:00+05:30,1720.9362904431496,1753.7741849650602,1720.9362904431496,1743.17333984375,5092963,0.0,0.0,0.0020406997575046493,1798.6724975585937,1857.1033520507813,-1,-0.0020406997575046493
2025-02-27 00:00:00+05:30,1730.846721957405,1751.2102292840527,1726.8036331353665,1739.820556640625,5757079,0.0,0.0,-0.0019233791192707628,1788.9246459960937,1852.8659716796874,-1,0.0019233791192707628
